video_id,url,titulo,likes,dislikes,salvos,downloads,duracao,comentarios,qualidade_px,canal_id,canal_nome,canal_inscritos,categorias,palavras_chave,descricao,data_postagem,visibilidade,playlist_id,playlist_nome,idioma
4TJ8TTuifAn,https://www.youtube.com/watch?v=4TJ8TTuifAn,Top 7 truques de Receitas rápidas — edição 9,158235,16785,14838,6100,00:16:44,1974,720,UC1000041862,Canal Receitas rápidas 42,2205236,Humor;Notícias;Culinária,rotina;notícias;receita;dicas;2025;brasil;economia,"Canal: Canal Receitas rápidas 42. Novos vídeos toda semana. Se este material te ajudou, compartilhe e salve para rever depois. Conteúdo em português, focado em aplicação prática e boas práticas. Neste vídeo, você vai ver top 7 truques de receitas rápidas — edição 9 com exemplos diretos.",2025-03-22,PUBLICO,PL100041262,Receitas rápidas — Série 2,pt-BR
AshagNvnBXf,https://www.youtube.com/watch?v=AshagNvnBXf,Erros comuns em Receitas rápidas e como evitar (10),50762,749,11397,1178,00:19:03,705,1080,UC1000041862,Canal Receitas rápidas 42,2205236,Tecnologia,música;tutorial;aula;iniciante;carreira;humor,"Neste vídeo, você vai ver erros comuns em receitas rápidas e como evitar (10) com exemplos diretos. Canal: Canal Receitas rápidas 42. Novos vídeos toda semana. Se este material te ajudou, compartilhe e salve para rever depois. Conteúdo em português, focado em aplicação prática e boas práticas.",2020-05-30,PUBLICO,PL100041322,Receitas rápidas — Série 3,pt-BR
pPqtzpxLlUx,https://www.youtube.com/watch?v=pPqtzpxLlUx,Erros comuns em Receitas rápidas e como evitar (11),125672,11691,23538,11887,00:25:32,1268,720,UC1000041862,Canal Receitas rápidas 42,2205236,Jogos,empreendedorismo;games;django;receita;carreira;economia,"Se este material te ajudou, compartilhe e salve para rever depois. Neste vídeo, você vai ver erros comuns em receitas rápidas e como evitar (11) com exemplos diretos. Conteúdo em português, focado em aplicação prática e boas práticas. Canal: Canal Receitas rápidas 42. Novos vídeos toda semana.",2022-05-14,PUBLICO,PL100041322,Receitas rápidas — Série 3,pt-BR
1n6Pvxp4fu2,https://www.youtube.com/watch?v=1n6Pvxp4fu2,Receitas rápidas na prática — episódio 12,70429,2928,4830,7419,00:06:30,3671,480,UC1000041862,Canal Receitas rápidas 42,2205236,Finanças,viagem;brasil;rotina;humor;avançado,"Conteúdo em português, focado em aplicação prática e boas práticas. Se este material te ajudou, compartilhe e salve para rever depois. Neste vídeo, você vai ver receitas rápidas na prática — episódio 12 com exemplos diretos. Canal: Canal Receitas rápidas 42. Novos vídeos toda semana.",2024-11-02,PUBLICO,PL100041322,Receitas rápidas — Série 3,es
PkKb13GrPeV,https://www.youtube.com/watch?v=PkKb13GrPeV,Como melhorar em Receitas rápidas (dicas rápidas) [13],99616,14692,24342,6645,00:38:51,4745,2160,UC1000041862,Canal Receitas rápidas 42,2205236,Culinária;Tecnologia,rotina;receita;viagem;educação;notícias;tecnologia;review;economia,"Conteúdo em português, focado em aplicação prática e boas práticas. Neste vídeo, você vai ver como melhorar em receitas rápidas (dicas rápidas) [13] com exemplos diretos. Canal: Canal Receitas rápidas 42. Novos vídeos toda semana. Se este material te ajudou, compartilhe e salve para rever depois.",2025-03-23,PRIVADO,PL100041322,Receitas rápidas — Série 3,pt-BR
5SEL7BXRv_3,https://www.youtube.com/watch?v=5SEL7BXRv_3,Erros comuns em Receitas rápidas e como evitar (14),247113,5661,31364,7950,00:58:11,16418,2160,UC1000041862,Canal Receitas rápidas 42,2205236,Jogos;Educação,empreendedorismo;rotina;saúde;tutorial;brasil;django,"Neste vídeo, você vai ver erros comuns em receitas rápidas e como evitar (14) com exemplos diretos. Canal: Canal Receitas rápidas 42. Novos vídeos toda semana. Se este material te ajudou, compartilhe e salve para rever depois. Conteúdo em português, focado em aplicação prática e boas práticas.",2019-06-24,PRIVADO,PL100041322,Receitas rápidas — Série 3,pt-BR
YJSJeT2fvhi,https://www.youtube.com/watch?v=YJSJeT2fvhi,Top 7 truques de Receitas rápidas — edição 15,115950,4411,48893,18264,00:43:40,2495,360,UC1000041862,Canal Receitas rápidas 42,2205236,Ciência;Música,dicas;receita;educação;2025;iniciante;python;economia;humor,"Se este material te ajudou, compartilhe e salve para rever depois. Canal: Canal Receitas rápidas 42. Novos vídeos toda semana. Neste vídeo, você vai ver top 7 truques de receitas rápidas — edição 15 com exemplos diretos. Conteúdo em português, focado em aplicação prática e boas práticas.",2019-04-08,PUBLICO,PL100041155,Receitas rápidas — Série 1,en
CfRJxDNB80E,https://www.youtube.com/watch?v=CfRJxDNB80E,Top 7 truques de Receitas rápidas — edição 16,154237,6844,10021,32156,00:43:52,21671,1080,UC1000041862,Canal Receitas rápidas 42,2205236,Fitness;Vlogs,iniciante;python;viagem;tutorial;passo a passo;educação;música,"Canal: Canal Receitas rápidas 42. Novos vídeos toda semana. Conteúdo em português, focado em aplicação prática e boas práticas. Se este material te ajudou, compartilhe e salve para rever depois. Neste vídeo, você vai ver top 7 truques de receitas rápidas — edição 16 com exemplos diretos.",2021-02-12,PUBLICO,PL100041155,Receitas rápidas — Série 1,pt-BR
2FT_TnGYcgr,https://www.youtube.com/watch?v=2FT_TnGYcgr,Como melhorar em Receitas rápidas (dicas rápidas) [17],53079,636,11839,16890,00:44:52,987,2160,UC1000041862,Canal Receitas rápidas 42,2205236,Fitness;Humor;Viagem,viagem;passo a passo;humor;carreira;receita;notícias;empreendedorismo;iniciante,"Se este material te ajudou, compartilhe e salve para rever depois. Conteúdo em português, focado em aplicação prática e boas práticas. Canal: Canal Receitas rápidas 42. Novos vídeos toda semana. Neste vídeo, você vai ver como melhorar em receitas rápidas (dicas rápidas) [17] com exemplos diretos.",2024-03-03,PUBLICO,PL100041262,Receitas rápidas — Série 2,pt-BR
IGqOCgOlyPV,https://www.youtube.com/watch?v=IGqOCgOlyPV,Receitas rápidas: guia completo #18,239586,10767,36146,4592,00:41:45,29213,720,UC1000041862,Canal Receitas rápidas 42,2205236,Viagem;Finanças,brasil;notícias;tutorial;treino;educação;games;python,"Conteúdo em português, focado em aplicação prática e boas práticas. Canal: Canal Receitas rápidas 42. Novos vídeos toda semana. Neste vídeo, você vai ver receitas rápidas: guia completo #18 com exemplos diretos. Se este material te ajudou, compartilhe e salve para rever depois.",2023-10-01,PUBLICO,PL100041155,Receitas rápidas — Série 1,pt-BR
94yXumLj56G,https://www.youtube.com/watch?v=94yXumLj56G,Como melhorar em Receitas rápidas (dicas rápidas) [19],83283,9531,38546,3435,00:26:51,986,2160,UC1000041862,Canal Receitas rápidas 42,2205236,Humor;Vlogs,como fazer;humor;games;passo a passo;carreira;produtividade,"Se este material te ajudou, compartilhe e salve para rever depois. Canal: Canal Receitas rápidas 42. Novos vídeos toda semana. Conteúdo em português, focado em aplicação prática e boas práticas. Neste vídeo, você vai ver como melhorar em receitas rápidas (dicas rápidas) [19] com exemplos diretos.",2020-02-06,PUBLICO,PL100041262,Receitas rápidas — Série 2,es
f9nftftBKwU,https://www.youtube.com/watch?v=f9nftftBKwU,Receitas rápidas: guia completo #20,160368,26391,3733,15125,00:58:59,13577,480,UC1000041862,Canal Receitas rápidas 42,2205236,Viagem;Finanças;Tecnologia,produtividade;viagem;humor;notícias;música;2025;como fazer;brasil,"Conteúdo em português, focado em aplicação prática e boas práticas. Canal: Canal Receitas rápidas 42. Novos vídeos toda semana. Neste vídeo, você vai ver receitas rápidas: guia completo #20 com exemplos diretos. Se este material te ajudou, compartilhe e salve para rever depois.",2024-03-11,PUBLICO,,,pt-BR
AjBvHnmhgwq,https://www.youtube.com/watch?v=AjBvHnmhgwq,Como melhorar em Receitas rápidas (dicas rápidas) [21],154045,13638,22915,22032,00:15:24,9781,480,UC1000041862,Canal Receitas rápidas 42,2205236,Tecnologia;Educação;Jogos,brasil;empreendedorismo;produtividade;review;passo a passo;notícias,"Canal: Canal Receitas rápidas 42. Novos vídeos toda semana. Se este material te ajudou, compartilhe e salve para rever depois. Neste vídeo, você vai ver como melhorar em receitas rápidas (dicas rápidas) [21] com exemplos diretos. Conteúdo em português, focado em aplicação prática e boas práticas.",2021-07-20,PUBLICO,PL100041262,Receitas rápidas — Série 2,pt-BR
czGGiJNhMAa,https://www.youtube.com/watch?v=czGGiJNhMAa,Erros comuns em Receitas rápidas e como evitar (22),235056,23251,17904,4707,00:23:42,23721,2160,UC1000041862,Canal Receitas rápidas 42,2205236,Jogos;Finanças;Notícias,iniciante;economia;aula;treino;avançado;games,"Canal: Canal Receitas rápidas 42. Novos vídeos toda semana. Conteúdo em português, focado em aplicação prática e boas práticas. Neste vídeo, você vai ver erros comuns em receitas rápidas e como evitar (22) com exemplos diretos. Se este material te ajudou, compartilhe e salve para rever depois.",2020-11-05,PUBLICO,PL100041155,Receitas rápidas — Série 1,pt-BR
Inm3tMJCV-R,https://www.youtube.com/watch?v=Inm3tMJCV-R,Receitas rápidas na prática — episódio 23,182646,2451,54468,587,00:36:52,1311,1080,UC1000041862,Canal Receitas rápidas 42,2205236,Música,2024;aula;produtividade;notícias;python,"Conteúdo em português, focado em aplicação prática e boas práticas. Canal: Canal Receitas rápidas 42. Novos vídeos toda semana. Se este material te ajudou, compartilhe e salve para rever depois. Neste vídeo, você vai ver receitas rápidas na prática — episódio 23 com exemplos diretos.",2019-03-25,PUBLICO,PL100041262,Receitas rápidas — Série 2,pt-BR
L5AOecm8HNj,https://www.youtube.com/watch?v=L5AOecm8HNj,Receitas rápidas: guia completo #24,122249,1911,7901,35517,00:56:12,9666,1080,UC1000041862,Canal Receitas rápidas 42,2205236,Notícias;Culinária,rotina;passo a passo;carreira;produtividade;django;humor;viagem;2024,"Neste vídeo, você vai ver receitas rápidas: guia completo #24 com exemplos diretos. Conteúdo em português, focado em aplicação prática e boas práticas. Canal: Canal Receitas rápidas 42. Novos vídeos toda semana. Se este material te ajudou, compartilhe e salve para rever depois.",2021-02-23,PUBLICO,PL100041262,Receitas rápidas — Série 2,pt-BR
hF3cvkBcSpt,https://www.youtube.com/watch?v=hF3cvkBcSpt,Erros comuns em Receitas rápidas e como evitar (25),16940,318,1198,4220,00:52:56,1074,720,UC1000041862,Canal Receitas rápidas 42,2205236,Jogos;Culinária,tecnologia;notícias;rotina;brasil;aula;python,"Conteúdo em português, focado em aplicação prática e boas práticas. Canal: Canal Receitas rápidas 42. Novos vídeos toda semana. Neste vídeo, você vai ver erros comuns em receitas rápidas e como evitar (25) com exemplos diretos. Se este material te ajudou, compartilhe e salve para rever depois.",2022-02-20,PUBLICO,PL100041155,Receitas rápidas — Série 1,pt-BR
qSsVXkbzVuK,https://www.youtube.com/watch?v=qSsVXkbzVuK,Receitas rápidas: guia completo #26,96368,3715,37661,8528,00:05:50,5215,2160,UC1000041862,Canal Receitas rápidas 42,2205236,Tecnologia,dicas;rotina;2024;carreira;como fazer,"Se este material te ajudou, compartilhe e salve para rever depois. Conteúdo em português, focado em aplicação prática e boas práticas. Canal: Canal Receitas rápidas 42. Novos vídeos toda semana. Neste vídeo, você vai ver receitas rápidas: guia completo #26 com exemplos diretos.",2021-03-10,PUBLICO,PL100041262,Receitas rápidas — Série 2,pt-BR
UGpEIqB1Bm8,https://www.youtube.com/watch?v=UGpEIqB1Bm8,Erros comuns em Receitas rápidas e como evitar (27),169946,2882,14251,2496,00:44:45,391,360,UC1000041862,Canal Receitas rápidas 42,2205236,Fitness;Ciência;Viagem,carreira;produtividade;dicas;educação;economia;python;saúde;ciência,"Neste vídeo, você vai ver erros comuns em receitas rápidas e como evitar (27) com exemplos diretos. Conteúdo em português, focado em aplicação prática e boas práticas. Canal: Canal Receitas rápidas 42. Novos vídeos toda semana. Se este material te ajudou, compartilhe e salve para rever depois.",2021-11-28,PUBLICO,PL100041262,Receitas rápidas — Série 2,pt-BR
pNgIxml1ABJ,https://www.youtube.com/watch?v=pNgIxml1ABJ,Receitas rápidas: guia completo #28,32129,1016,788,854,00:16:02,1588,1080,UC1000041862,Canal Receitas rápidas 42,2205236,Vlogs,brasil;avançado;iniciante;tecnologia;humor;carreira;produtividade;rotina,"Neste vídeo, você vai ver receitas rápidas: guia completo #28 com exemplos diretos. Se este material te ajudou, compartilhe e salve para rever depois. Canal: Canal Receitas rápidas 42. Novos vídeos toda semana. Conteúdo em português, focado em aplicação prática e boas práticas.",2022-06-16,PUBLICO,PL100041155,Receitas rápidas — Série 1,pt-BR
Ii_Vn1L7dK3,https://www.youtube.com/watch?v=Ii_Vn1L7dK3,Como melhorar em Receitas rápidas (dicas rápidas) [29],191095,220,9032,10297,00:14:37,821,1440,UC1000041862,Canal Receitas rápidas 42,2205236,Fitness;Vlogs;Culinária,aula;review;treino;2025;passo a passo;economia;django,"Se este material te ajudou, compartilhe e salve para rever depois. Neste vídeo, você vai ver como melhorar em receitas rápidas (dicas rápidas) [29] com exemplos diretos. Conteúdo em português, focado em aplicação prática e boas práticas. Canal: Canal Receitas rápidas 42. Novos vídeos toda semana.",2022-12-13,PUBLICO,PL100041262,Receitas rápidas — Série 2,en
PnCWGEcmXKV,https://www.youtube.com/watch?v=PnCWGEcmXKV,Receitas rápidas na prática — episódio 30,148440,20574,42444,10391,00:17:10,8034,360,UC1000041862,Canal Receitas rápidas 42,2205236,Fitness,como fazer;django;carreira;review;tutorial;humor;treino;produtividade,"Se este material te ajudou, compartilhe e salve para rever depois. Neste vídeo, você vai ver receitas rápidas na prática — episódio 30 com exemplos diretos. Conteúdo em português, focado em aplicação prática e boas práticas. Canal: Canal Receitas rápidas 42. Novos vídeos toda semana.",2024-09-08,PUBLICO,PL100041322,Receitas rápidas — Série 3,pt-BR
eI0E3KAhGI7,https://www.youtube.com/watch?v=eI0E3KAhGI7,Top 7 truques de Receitas rápidas — edição 31,112658,20426,29932,3079,00:22:34,745,1080,UC1000041862,Canal Receitas rápidas 42,2205236,Ciência;Educação,música;viagem;passo a passo;como fazer,"Conteúdo em português, focado em aplicação prática e boas práticas. Se este material te ajudou, compartilhe e salve para rever depois. Canal: Canal Receitas rápidas 42. Novos vídeos toda semana. Neste vídeo, você vai ver top 7 truques de receitas rápidas — edição 31 com exemplos diretos.",2022-05-12,PUBLICO,PL100041155,Receitas rápidas — Série 1,en
ebuUBBNCZRK,https://www.youtube.com/watch?v=ebuUBBNCZRK,Erros comuns em Receitas rápidas e como evitar (32),3206,31,376,392,00:23:38,341,1080,UC1000041862,Canal Receitas rápidas 42,2205236,Humor;Viagem,ciência;saúde;passo a passo;iniciante;empreendedorismo;educação;viagem;python,"Neste vídeo, você vai ver erros comuns em receitas rápidas e como evitar (32) com exemplos diretos. Canal: Canal Receitas rápidas 42. Novos vídeos toda semana. Conteúdo em português, focado em aplicação prática e boas práticas. Se este material te ajudou, compartilhe e salve para rever depois.",2025-06-21,PRIVADO,PL100041322,Receitas rápidas — Série 3,pt-BR
uOgCAY7ftv7,https://www.youtube.com/watch?v=uOgCAY7ftv7,Receitas rápidas na prática — episódio 33,95120,7442,29282,5075,00:36:10,8247,1080,UC1000041862,Canal Receitas rápidas 42,2205236,Jogos,carreira;ciência;2024;games;educação;empreendedorismo;saúde,"Neste vídeo, você vai ver receitas rápidas na prática — episódio 33 com exemplos diretos. Canal: Canal Receitas rápidas 42. Novos vídeos toda semana. Conteúdo em português, focado em aplicação prática e boas práticas. Se este material te ajudou, compartilhe e salve para rever depois.",2021-10-02,PUBLICO,PL100041322,Receitas rápidas — Série 3,pt-PT
